Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-23 13:30:00,450.252685546875,450.8800048828125,449.0,449.760009765625,1556844
2025-05-23 13:35:00,451.4200134277344,451.7900085449219,450.25,450.3900146484375,357949
2025-05-23 13:40:00,450.7854919433594,451.6499938964844,450.1099853515625,451.3699951171875,191816
2025-05-23 13:45:00,449.4800109863281,450.95001220703125,449.07000732421875,450.7650146484375,247268
2025-05-23 13:50:00,449.4200134277344,450.6199951171875,448.9100036621094,449.5400085449219,285502
2025-05-23 13:55:00,449.7850036621094,449.8900146484375,449.04998779296875,449.32000732421875,217551
2025-05-23 14:00:00,450.489990234375,450.7699890136719,449.5000915527344,449.7300109863281,248179
2025-05-23 14:05:00,450.2900085449219,450.6400146484375,449.8599853515625,450.489990234375,210040
2025-05-23 14:10:00,451.3299865722656,451.4200134277344,449.92999267578125,450.239990234375,298568
2025-05-23 14:15:00,451.57000732421875,451.9700012207031,451.17999267578125,451.2300109863281,216913
2025-05-23 14:20:00,451.95001220703125,451.9599914550781,450.96759033203125,451.57000732421875,163925
2025-05-23 14:25:00,451.42999267578125,452.3599853515625,451.2099914550781,451.9800109863281,128843
2025-05-23 14:30:00,451.6199951171875,451.69659423828125,451.0899963378906,451.4200134277344,88033
2025-05-23 14:35:00,451.6050109863281,452.0299987792969,451.2550048828125,451.6199951171875,97952
2025-05-23 14:40:00,451.2799987792969,451.989990234375,451.1600036621094,451.6099853515625,110710
2025-05-23 14:45:00,450.875,451.2850036621094,450.7300109863281,451.2799987792969,134313
2025-05-23 14:50:00,449.9996032714844,450.92999267578125,449.95831298828125,450.8599853515625,111863
2025-05-23 14:55:00,450.31500244140625,450.489990234375,449.93499755859375,449.9949951171875,138076
2025-05-23 15:00:00,450.6099853515625,450.8299865722656,450.17498779296875,450.3699951171875,111210
2025-05-23 15:05:00,450.2430114746094,450.6199951171875,449.96051025390625,450.55999755859375,155703
2025-05-23 15:10:00,450.2950134277344,450.8900146484375,450.2950134277344,450.44000244140625,98160
2025-05-23 15:15:00,450.427490234375,450.80999755859375,450.0849914550781,450.5400085449219,109388
2025-05-23 15:20:00,450.760009765625,451.0,450.3450012207031,450.4200134277344,91414
2025-05-23 15:25:00,450.7550048828125,450.989990234375,450.56500244140625,450.7550048828125,86294
2025-05-23 15:30:00,451.2174072265625,451.2799987792969,450.6600036621094,450.75,95647
2025-05-23 15:35:00,451.4599914550781,451.739990234375,451.0,451.239990234375,156363
2025-05-23 15:40:00,451.7200012207031,451.7699890136719,451.2300109863281,451.4599914550781,128809
2025-05-23 15:45:00,451.3900146484375,451.79998779296875,451.32000732421875,451.7650146484375,69780
2025-05-23 15:50:00,450.9750061035156,451.4200134277344,450.6300048828125,451.406494140625,102227
2025-05-23 15:55:00,450.3599853515625,451.0199890136719,450.2969055175781,451.0199890136719,88946
2025-05-23 16:00:00,450.2250061035156,450.989990234375,450.0452880859375,450.3900146484375,134732
2025-05-23 16:05:00,450.9800109863281,451.4800109863281,450.1300048828125,450.19000244140625,733733
2025-05-23 16:10:00,450.8699951171875,451.2099914550781,450.4800109863281,451.0400085449219,85280
2025-05-23 16:15:00,450.94000244140625,451.125,450.67498779296875,450.80999755859375,61849
2025-05-23 16:20:00,451.43499755859375,451.489990234375,450.8500061035156,450.9700012207031,93891
2025-05-23 16:25:00,451.17498779296875,451.5899963378906,451.17498779296875,451.42498779296875,63044
2025-05-23 16:30:00,450.7184143066406,451.1700134277344,450.5458068847656,451.1300048828125,79583
2025-05-23 16:35:00,451.3999938964844,451.57989501953125,450.739990234375,450.739990234375,103924
2025-05-23 16:40:00,451.2701110839844,451.67999267578125,451.2301025390625,451.3949890136719,104200
2025-05-23 16:45:00,451.614990234375,451.6499938964844,451.260986328125,451.30999755859375,129988
2025-05-23 16:50:00,451.760009765625,452.04998779296875,451.5199890136719,451.622314453125,140056
2025-05-23 16:55:00,451.3699951171875,451.79998779296875,451.2650146484375,451.7099914550781,95716
2025-05-23 17:00:00,451.57000732421875,451.6300048828125,450.97601318359375,451.3800048828125,68934
2025-05-23 17:05:00,451.9599914550781,451.989990234375,451.5400085449219,451.55999755859375,87887
2025-05-23 17:10:00,451.9700012207031,452.0450134277344,451.3599853515625,451.8999938964844,124956
2025-05-23 17:15:00,452.6300048828125,452.6700134277344,451.8800048828125,451.93499755859375,129923
2025-05-23 17:20:00,452.5899963378906,452.68499755859375,452.30999755859375,452.6700134277344,156406
2025-05-23 17:25:00,452.9100036621094,452.989990234375,452.4599914550781,452.6099853515625,126798
2025-05-23 17:30:00,452.57000732421875,452.92999267578125,452.4700012207031,452.9200134277344,142065
2025-05-23 17:35:00,452.510009765625,452.6099853515625,452.29998779296875,452.510009765625,99936
2025-05-23 17:40:00,452.64300537109375,452.79998779296875,452.3699951171875,452.4800109863281,124400
2025-05-23 17:45:00,453.0249938964844,453.2099914550781,452.4599914550781,452.6400146484375,124201
2025-05-23 17:50:00,453.42620849609375,453.69000244140625,452.9800109863281,453.0,151835
2025-05-23 17:55:00,453.1449890136719,453.5799865722656,452.8373107910156,453.45001220703125,79111
2025-05-23 18:00:00,453.0849914550781,453.489990234375,452.8999938964844,453.1377868652344,64520
2025-05-23 18:05:00,453.05499267578125,453.3450012207031,453.0,453.1167907714844,74728
2025-05-23 18:10:00,452.8432922363281,453.04998779296875,452.70001220703125,453.04998779296875,87252
2025-05-23 18:15:00,452.4800109863281,453.17999267578125,452.3900146484375,452.7699890136719,133345
2025-05-23 18:20:00,452.75,452.760009765625,452.18011474609375,452.4100036621094,130000
2025-05-23 18:25:00,452.25,452.9800109863281,452.19000244140625,452.7799987792969,76739
2025-05-23 18:30:00,452.4049987792969,452.57000732421875,452.2300109863281,452.2900085449219,90656
2025-05-23 18:35:00,452.614990234375,452.864990234375,452.4549865722656,452.4549865722656,110688
2025-05-23 18:40:00,452.2200012207031,452.7300109863281,452.1499938964844,452.6099853515625,74104
2025-05-23 18:45:00,452.4049987792969,452.4100036621094,451.8299865722656,452.239990234375,91211
2025-05-23 18:50:00,452.3599853515625,452.5899963378906,452.260009765625,452.4100036621094,79890
2025-05-23 18:55:00,452.06500244140625,452.3949890136719,451.9849853515625,452.3659973144531,100464
2025-05-23 19:00:00,451.5899963378906,452.07000732421875,451.5246887207031,452.07000732421875,89077
2025-05-23 19:05:00,452.2799987792969,452.32989501953125,451.57000732421875,451.6050109863281,75736
2025-05-23 19:10:00,452.4836120605469,452.6400146484375,452.2250061035156,452.30999755859375,95570
2025-05-23 19:15:00,451.9100036621094,452.4750061035156,451.8299865722656,452.4750061035156,103930
2025-05-23 19:20:00,451.7699890136719,451.92999267578125,451.385009765625,451.9049987792969,110189
2025-05-23 19:25:00,451.5289001464844,451.739990234375,451.19000244140625,451.7200927734375,116024
2025-05-23 19:30:00,451.9100036621094,451.9800109863281,451.42999267578125,451.5050048828125,132445
2025-05-23 19:35:00,452.18499755859375,452.30499267578125,451.6991882324219,451.92498779296875,178082
2025-05-23 19:40:00,451.90399169921875,452.3699951171875,451.75,452.17999267578125,104647
2025-05-23 19:45:00,451.44000244140625,451.9700012207031,451.20849609375,451.9700012207031,133319
2025-05-23 19:50:00,450.42999267578125,451.7699890136719,450.25,451.489990234375,741860
2025-05-23 19:55:00,450.19000244140625,451.19000244140625,450.0,450.4100036621094,1241582
