Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Datetime,,,,,
2025-05-23 13:30:00,627.2871704101562,628.6466064453125,622.6500244140625,624.0800170898438,1184064
2025-05-23 13:35:00,627.530029296875,629.323486328125,626.8250122070312,627.1799926757812,248145
2025-05-23 13:40:00,629.75,629.8200073242188,626.9700927734375,627.4099731445312,154307
2025-05-23 13:45:00,625.8099975585938,629.780029296875,625.6799926757812,629.780029296875,157212
2025-05-23 13:50:00,626.1099853515625,627.692626953125,624.9349975585938,625.9625244140625,279999
2025-05-23 13:55:00,626.47998046875,627.1099853515625,625.9099731445312,626.094970703125,121161
2025-05-23 14:00:00,627.5399780273438,627.7999267578125,625.5958862304688,626.7100219726562,141973
2025-05-23 14:05:00,627.27001953125,628.6998901367188,627.0800170898438,627.5599975585938,110723
2025-05-23 14:10:00,629.8900146484375,630.2000122070312,627.0800170898438,627.344970703125,172349
2025-05-23 14:15:00,628.5601196289062,630.1699829101562,628.5449829101562,629.6599731445312,74276
2025-05-23 14:20:00,630.1342163085938,630.4356079101562,628.0073852539062,628.4400024414062,109662
2025-05-23 14:25:00,628.35498046875,630.6699829101562,628.0,630.280029296875,69182
2025-05-23 14:30:00,629.8499755859375,629.9298706054688,628.0599975585938,628.4600219726562,77408
2025-05-23 14:35:00,629.47998046875,630.0800170898438,629.27001953125,629.8499755859375,58750
2025-05-23 14:40:00,629.27001953125,630.0399780273438,628.4077758789062,629.3200073242188,63527
2025-05-23 14:45:00,629.0900268554688,629.480224609375,628.2999877929688,629.1500244140625,84755
2025-05-23 14:50:00,627.5800170898438,629.125,627.5399780273438,629.114990234375,99147
2025-05-23 14:55:00,626.5499877929688,627.8699951171875,626.5499877929688,627.635009765625,80573
2025-05-23 15:00:00,627.489990234375,627.9998779296875,626.6500244140625,626.7349853515625,86408
2025-05-23 15:05:00,627.9949951171875,628.0,626.4099731445312,627.3900146484375,97544
2025-05-23 15:10:00,627.6799926757812,628.97998046875,627.6799926757812,628.1199951171875,89297
2025-05-23 15:15:00,628.7050170898438,629.0800170898438,627.3300170898438,627.89501953125,60119
2025-05-23 15:20:00,628.3150024414062,628.9000244140625,628.10009765625,628.580078125,62131
2025-05-23 15:25:00,628.8400268554688,629.3200073242188,628.4641723632812,628.4641723632812,61923
2025-05-23 15:30:00,629.3800048828125,629.4000244140625,628.6199951171875,628.6900024414062,55341
2025-05-23 15:35:00,628.89990234375,630.1431274414062,628.760009765625,629.2999877929688,79215
2025-05-23 15:40:00,629.72998046875,629.9909057617188,628.7349853515625,628.89990234375,64577
2025-05-23 15:45:00,629.2949829101562,629.9099731445312,629.02001953125,629.9099731445312,37330
2025-05-23 15:50:00,628.469970703125,629.22998046875,628.3107299804688,629.2249755859375,58821
2025-05-23 15:55:00,628.5499877929688,629.0936279296875,628.2100830078125,628.6671752929688,41025
2025-05-23 16:00:00,628.3800048828125,629.5311279296875,628.0650024414062,628.6599731445312,70706
2025-05-23 16:05:00,628.72998046875,629.0,627.8400268554688,628.1950073242188,81958
2025-05-23 16:10:00,628.780029296875,629.010009765625,628.4099731445312,628.760009765625,44335
2025-05-23 16:15:00,628.9000244140625,629.02001953125,628.3599853515625,628.9598999023438,47295
2025-05-23 16:20:00,630.0650024414062,630.0800170898438,628.780029296875,628.8300170898438,60831
2025-05-23 16:25:00,629.5999755859375,630.2000122070312,629.5999755859375,630.0,59772
2025-05-23 16:30:00,629.1799926757812,629.7000122070312,628.5,629.5170288085938,56399
2025-05-23 16:35:00,630.0800170898438,630.0800170898438,629.2899780273438,629.2899780273438,43010
2025-05-23 16:40:00,629.5999755859375,630.0700073242188,629.4600219726562,630.030029296875,44687
2025-05-23 16:45:00,630.3300170898438,630.4465942382812,629.7449951171875,629.7570190429688,43113
2025-05-23 16:50:00,629.8900146484375,630.64990234375,629.510009765625,630.2700805664062,71274
2025-05-23 16:55:00,629.3300170898438,630.030029296875,629.1099853515625,629.8400268554688,42304
2025-05-23 17:00:00,629.72998046875,629.8699951171875,629.2249755859375,629.6950073242188,64968
2025-05-23 17:05:00,630.8699951171875,630.8900146484375,629.75,629.844970703125,53640
2025-05-23 17:10:00,631.0399780273438,631.280029296875,630.489990234375,630.8049926757812,90692
2025-05-23 17:15:00,632.2000122070312,632.286376953125,630.9000244140625,630.9149780273438,70461
2025-05-23 17:20:00,631.719970703125,632.4450073242188,631.369384765625,632.2999877929688,71842
2025-05-23 17:25:00,632.3499755859375,632.3499755859375,631.5401000976562,631.6900024414062,57948
2025-05-23 17:30:00,631.5050048828125,632.3900146484375,631.3499755859375,632.3900146484375,68334
2025-05-23 17:35:00,631.5499877929688,632.01708984375,631.4299926757812,631.5604858398438,47189
2025-05-23 17:40:00,631.219970703125,631.614990234375,630.9199829101562,631.614990234375,55004
2025-05-23 17:45:00,631.4749755859375,631.4849853515625,631.0250244140625,631.23828125,29195
2025-05-23 17:50:00,631.77001953125,632.1900024414062,631.3699951171875,631.5435791015625,47293
2025-05-23 17:55:00,631.0850219726562,631.8284912109375,630.5800170898438,631.739990234375,33984
2025-05-23 18:00:00,631.39501953125,631.7999877929688,630.9600219726562,631.0850219726562,36925
2025-05-23 18:05:00,631.510009765625,632.14990234375,631.3200073242188,631.4550170898438,44064
2025-05-23 18:10:00,630.9959716796875,631.489990234375,630.8900146484375,631.489990234375,51168
2025-05-23 18:15:00,630.60498046875,631.5700073242188,630.219970703125,631.0750122070312,59282
2025-05-23 18:20:00,630.9450073242188,631.030029296875,629.510009765625,630.2000122070312,78368
2025-05-23 18:25:00,630.8800048828125,631.577880859375,630.4099731445312,631.1500244140625,50547
2025-05-23 18:30:00,630.9099731445312,631.280029296875,630.6599731445312,630.6599731445312,37182
2025-05-23 18:35:00,630.9749755859375,631.4694213867188,630.9099731445312,631.0650024414062,34171
2025-05-23 18:40:00,630.6099853515625,631.2249145507812,630.5,630.9749755859375,38408
2025-05-23 18:45:00,630.3455810546875,630.7899780273438,629.6500244140625,630.6799926757812,59954
2025-05-23 18:50:00,630.2999877929688,630.6799926757812,630.1220703125,630.3200073242188,31088
2025-05-23 18:55:00,629.9000244140625,630.3699951171875,629.739990234375,630.3200073242188,52557
2025-05-23 19:00:00,629.4000244140625,630.1115112304688,629.010009765625,629.875,54497
2025-05-23 19:05:00,630.3499755859375,630.47998046875,629.1799926757812,629.4500122070312,62504
2025-05-23 19:10:00,630.8150024414062,631.0449829101562,630.219970703125,630.219970703125,39140
2025-05-23 19:15:00,629.7849731445312,630.8150024414062,629.6300048828125,630.8150024414062,77538
2025-05-23 19:20:00,628.77001953125,629.9000244140625,628.32080078125,629.8400268554688,74013
2025-05-23 19:25:00,628.510009765625,628.9362182617188,627.8001098632812,628.739990234375,72387
2025-05-23 19:30:00,629.0399169921875,629.0399169921875,628.1834106445312,628.4199829101562,82785
2025-05-23 19:35:00,629.5499877929688,629.8099975585938,628.2432250976562,628.97998046875,113774
2025-05-23 19:40:00,629.280029296875,630.1500244140625,629.0100708007812,629.5900268554688,104424
2025-05-23 19:45:00,628.3049926757812,629.3599853515625,628.0,629.260009765625,75965
2025-05-23 19:50:00,627.4000244140625,629.1300048828125,626.2899780273438,628.3900146484375,231322
2025-05-23 19:55:00,627.2000122070312,627.9600219726562,626.3300170898438,627.2249755859375,421046
