Price,Close,High,Low,Open,Volume
Ticker,AMD,AMD,AMD,AMD,AMD
Datetime,,,,,
2025-05-23 13:30:00,108.63999938964844,108.77570343017578,107.66709899902344,108.12000274658203,3484866
2025-05-23 13:35:00,108.69999694824219,108.9800033569336,108.41999816894531,108.6449966430664,762682
2025-05-23 13:40:00,108.57019805908203,108.95999908447266,108.23999786376953,108.69499969482422,689671
2025-05-23 13:45:00,108.19000244140625,108.5999984741211,107.86000061035156,108.58999633789062,630985
2025-05-23 13:50:00,108.32879638671875,108.69000244140625,108.13999938964844,108.18499755859375,689407
2025-05-23 13:55:00,108.3550033569336,108.52999877929688,108.20999908447266,108.31500244140625,367287
2025-05-23 14:00:00,108.62999725341797,108.66000366210938,108.33999633789062,108.3499984741211,476763
2025-05-23 14:05:00,109.08000183105469,109.21499633789062,108.56999969482422,108.6500015258789,531455
2025-05-23 14:10:00,109.15499877929688,109.5999984741211,108.97000122070312,109.06999969482422,827310
2025-05-23 14:15:00,108.63999938964844,109.20999908447266,108.61000061035156,109.1500015258789,426649
2025-05-23 14:20:00,109.05500030517578,109.0999984741211,108.43000030517578,108.62000274658203,469571
2025-05-23 14:25:00,108.85990142822266,109.16999816894531,108.70999908447266,109.05999755859375,490097
2025-05-23 14:30:00,109.2969970703125,109.33999633789062,108.83999633789062,108.86000061035156,287510
2025-05-23 14:35:00,109.0999984741211,109.31500244140625,109.0,109.30000305175781,312464
2025-05-23 14:40:00,109.30000305175781,109.3499984741211,109.0291976928711,109.08999633789062,277022
2025-05-23 14:45:00,109.44000244140625,109.61000061035156,109.2699966430664,109.30000305175781,322251
2025-05-23 14:50:00,109.375,109.5,109.22000122070312,109.43000030517578,279076
2025-05-23 14:55:00,109.16999816894531,109.38999938964844,109.12000274658203,109.38999938964844,219049
2025-05-23 15:00:00,109.27999877929688,109.4800033569336,109.0999984741211,109.16999816894531,251906
2025-05-23 15:05:00,109.26000213623047,109.3499984741211,108.95999908447266,109.26000213623047,286084
2025-05-23 15:10:00,109.18000030517578,109.41000366210938,109.17880249023438,109.26000213623047,191017
2025-05-23 15:15:00,109.36000061035156,109.5250015258789,109.08000183105469,109.20999908447266,419006
2025-05-23 15:20:00,109.48999786376953,109.5999984741211,109.29000091552734,109.3499984741211,244940
2025-05-23 15:25:00,109.41000366210938,109.54000091552734,109.36000061035156,109.47000122070312,286515
2025-05-23 15:30:00,109.63999938964844,109.6500015258789,109.32499694824219,109.38999938964844,314592
2025-05-23 15:35:00,109.58999633789062,109.87000274658203,109.44000244140625,109.62999725341797,391283
2025-05-23 15:40:00,109.72000122070312,109.82499694824219,109.56999969482422,109.58999633789062,210448
2025-05-23 15:45:00,109.68000030517578,109.80000305175781,109.62000274658203,109.73500061035156,163885
2025-05-23 15:50:00,109.5199966430664,109.70999908447266,109.4000015258789,109.68000030517578,203982
2025-05-23 15:55:00,109.2300033569336,109.54000091552734,109.20500183105469,109.54000091552734,164783
2025-05-23 16:00:00,109.19999694824219,109.58000183105469,109.18000030517578,109.22000122070312,301656
2025-05-23 16:05:00,109.44999694824219,109.54000091552734,109.13999938964844,109.19000244140625,297715
2025-05-23 16:10:00,109.36000061035156,109.51000213623047,109.25,109.44499969482422,144630
2025-05-23 16:15:00,109.36009979248047,109.4800033569336,109.27999877929688,109.37000274658203,143458
2025-05-23 16:20:00,109.6500015258789,109.6500015258789,109.3499984741211,109.3550033569336,209677
2025-05-23 16:25:00,109.5198974609375,109.68499755859375,109.5,109.63999938964844,178129
2025-05-23 16:30:00,109.37000274658203,109.52690124511719,109.29000091552734,109.51000213623047,158271
2025-05-23 16:35:00,109.72000122070312,109.75,109.37999725341797,109.38999938964844,187793
2025-05-23 16:40:00,109.74500274658203,109.78500366210938,109.6239013671875,109.70999908447266,115192
