Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Datetime,,,,,
2025-05-23 15:55:00,508.2650146484375,508.79998779296875,508.260009765625,508.7699890136719,457795
2025-05-23 16:00:00,508.139892578125,509.17999267578125,508.0299987792969,508.2650146484375,999907
2025-05-23 16:05:00,508.5050048828125,508.9200134277344,507.8800048828125,508.05999755859375,871105
2025-05-23 16:10:00,508.489990234375,508.7699890136719,507.9700012207031,508.5299987792969,396553
2025-05-23 16:15:00,508.4150085449219,508.75,508.2200012207031,508.42999267578125,311270
2025-05-23 16:20:00,509.239990234375,509.2749938964844,508.385009765625,508.44000244140625,362363
2025-05-23 16:25:00,509.010009765625,509.4700012207031,509.010009765625,509.2099914550781,444457
2025-05-23 16:30:00,508.55010986328125,509.0400085449219,508.2900085449219,509.0299987792969,286306
2025-05-23 16:35:00,509.340087890625,509.4599914550781,508.57000732421875,508.57000732421875,337422
2025-05-23 16:40:00,509.3031005859375,509.5,509.0299987792969,509.3699951171875,228022
2025-05-23 16:45:00,509.7200012207031,509.760009765625,509.2799987792969,509.3299865722656,441881
2025-05-23 16:50:00,509.8599853515625,509.92999267578125,509.5199890136719,509.70001220703125,638790
2025-05-23 16:55:00,509.43829345703125,509.9599914550781,509.239990234375,509.8399963378906,537662
2025-05-23 17:00:00,509.9100036621094,509.9700012207031,509.16009521484375,509.44000244140625,432978
2025-05-23 17:05:00,510.4150085449219,510.45001220703125,509.81500244140625,509.8800048828125,516281
2025-05-23 17:10:00,510.4549865722656,510.70001220703125,510.05999755859375,510.3999938964844,587430
2025-05-23 17:15:00,511.17999267578125,511.3500061035156,510.3999938964844,510.4599914550781,568156
2025-05-23 17:20:00,511.19000244140625,511.38909912109375,510.95001220703125,511.17999267578125,502293
2025-05-23 17:25:00,511.510009765625,511.5899963378906,511.010009765625,511.1700134277344,381554
2025-05-23 17:30:00,510.7699890136719,511.5174865722656,510.6199951171875,511.5150146484375,457990
2025-05-23 17:35:00,510.8900146484375,511.19000244140625,510.6300048828125,510.7799987792969,268749
2025-05-23 17:40:00,510.6099853515625,510.8800048828125,510.2799987792969,510.8800048828125,395469
2025-05-23 17:45:00,510.8550109863281,510.8999938964844,510.4100036621094,510.6000061035156,454021
2025-05-23 17:50:00,511.3900146484375,511.5899963378906,510.8299865722656,510.8399963378906,457913
2025-05-23 17:55:00,511.1401062011719,511.44000244140625,510.67498779296875,511.3599853515625,356951
2025-05-23 18:00:00,511.3299865722656,511.7099914550781,510.94500732421875,511.1199951171875,458656
2025-05-23 18:05:00,511.6300048828125,511.819091796875,511.2950134277344,511.32000732421875,572519
2025-05-23 18:10:00,511.5400085449219,511.6400146484375,511.17999267578125,511.6300048828125,376707
2025-05-23 18:15:00,510.8599853515625,511.8399963378906,510.7300109863281,511.5400085449219,688746
2025-05-23 18:20:00,510.9100036621094,510.9200134277344,509.9800109863281,510.8399963378906,1056237
2025-05-23 18:25:00,510.760009765625,511.2699890136719,510.3999938964844,510.94000244140625,481595
2025-05-23 18:30:00,510.9999084472656,511.1700134277344,510.6632995605469,510.7200012207031,205850
2025-05-23 18:35:00,511.0,511.4599914550781,510.95001220703125,511.04998779296875,319517
2025-05-23 18:40:00,510.9200134277344,511.1900939941406,510.77490234375,510.9700012207031,493304
2025-05-23 18:45:00,510.9399108886719,511.0299987792969,510.2799987792969,510.95001220703125,351454
2025-05-23 18:50:00,511.0,511.20001220703125,510.739990234375,510.92999267578125,315999
2025-05-23 18:55:00,510.75,511.1400146484375,510.57000732421875,511.0,254178
2025-05-23 19:00:00,510.1650085449219,510.760009765625,510.06048583984375,510.760009765625,472649
2025-05-23 19:05:00,510.9700012207031,511.0899963378906,510.05999755859375,510.1400146484375,836028
2025-05-23 19:10:00,511.2200012207031,511.5,510.8999938964844,510.989990234375,474680
2025-05-23 19:15:00,510.5199890136719,511.2300109863281,510.4700012207031,511.2099914550781,491439
2025-05-23 19:20:00,510.2200012207031,510.55999755859375,509.69000244140625,510.5198059082031,676775
2025-05-23 19:25:00,510.17999267578125,510.239990234375,509.5299987792969,510.17999267578125,497651
2025-05-23 19:30:00,510.6199951171875,510.6579895019531,509.96710205078125,510.1499938964844,642074
2025-05-23 19:35:00,510.9049987792969,510.9200134277344,510.32501220703125,510.6400146484375,472223
2025-05-23 19:40:00,510.8299865722656,511.1044921875,510.54998779296875,510.8699951171875,501352
2025-05-23 19:45:00,510.2099914550781,510.90008544921875,509.9599914550781,510.82000732421875,648525
2025-05-23 19:50:00,509.3301086425781,510.4800109863281,508.92999267578125,510.25,1692731
2025-05-23 19:55:00,509.2864990234375,509.875,508.82000732421875,509.2900085449219,2899256
