Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-05-23 13:30:00,577.260009765625,577.5700073242188,575.5999755859375,575.97998046875,9104267
2025-05-23 13:35:00,577.1699829101562,578.1599731445312,577.0700073242188,577.25,2340747
2025-05-23 13:40:00,577.169189453125,577.5800170898438,576.4000244140625,577.1599731445312,2028357
2025-05-23 13:45:00,576.5050048828125,577.260009765625,576.0700073242188,576.5599975585938,1309949
2025-05-23 13:50:00,576.6500244140625,577.4500122070312,576.2100219726562,576.489990234375,1896439
2025-05-23 13:55:00,576.77001953125,577.0800170898438,576.3900146484375,576.6500244140625,928474
2025-05-23 14:00:00,577.8300170898438,578.1099853515625,576.6900024414062,576.8400268554688,1722663
2025-05-23 14:05:00,577.5499877929688,578.239990234375,577.47998046875,577.8400268554688,1251097
2025-05-23 14:10:00,578.2899780273438,578.8699951171875,577.239990234375,577.5399780273438,1290543
2025-05-23 14:15:00,577.3800048828125,578.5399780273438,577.3599853515625,578.27001953125,778817
2025-05-23 14:20:00,578.27001953125,578.3200073242188,576.9199829101562,577.3699951171875,968429
2025-05-23 14:25:00,577.719970703125,578.5999755859375,577.4299926757812,578.2949829101562,914167
2025-05-23 14:30:00,578.5700073242188,578.6400146484375,577.5700073242188,577.7100219726562,536670
2025-05-23 14:35:00,578.3200073242188,578.6799926757812,578.0200805664062,578.5999755859375,794257
2025-05-23 14:40:00,578.4400024414062,578.72998046875,577.9600219726562,578.3300170898438,560032
2025-05-23 14:45:00,578.4500122070312,578.9498901367188,578.2100219726562,578.5050048828125,553909
2025-05-23 14:50:00,577.3150024414062,578.510009765625,577.2899780273438,578.4299926757812,633810
2025-05-23 14:55:00,577.1199951171875,577.5700073242188,577.010009765625,577.3300170898438,706271
2025-05-23 15:00:00,577.6199951171875,578.0399780273438,577.030029296875,577.469970703125,787959
2025-05-23 15:05:00,577.5900268554688,577.6900024414062,576.8093872070312,577.6199951171875,946575
2025-05-23 15:10:00,577.4400024414062,577.7999877929688,576.9500122070312,577.5800170898438,549236
2025-05-23 15:15:00,577.6699829101562,578.0050048828125,576.8599853515625,577.4299926757812,540555
