Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2025-05-23 13:30:00,130.75999450683594,130.8697052001953,129.1699981689453,129.99000549316406,24130328
2025-05-23 13:35:00,130.49000549316406,130.99000549316406,130.3699951171875,130.75999450683594,4871358
2025-05-23 13:40:00,130.33349609375,130.77499389648438,129.9600067138672,130.47999572753906,3927905
2025-05-23 13:45:00,129.83009338378906,130.38999938964844,129.66000366210938,130.33999633789062,3710571
2025-05-23 13:50:00,130.1533966064453,130.4149932861328,129.70150756835938,129.82000732421875,4254940
2025-05-23 13:55:00,130.30999755859375,130.5399932861328,130.0800018310547,130.13999938964844,2336494
2025-05-23 14:00:00,130.86500549316406,130.92999267578125,130.27999877929688,130.32000732421875,3560735
2025-05-23 14:05:00,130.7899932861328,130.99000549316406,130.66000366210938,130.86500549316406,2915943
2025-05-23 14:10:00,130.99000549316406,131.19500732421875,130.57000732421875,130.7949981689453,3611264
2025-05-23 14:15:00,130.4593048095703,131.0800018310547,130.44000244140625,130.99000549316406,2253753
2025-05-23 14:20:00,130.8699951171875,130.91029357910156,130.24000549316406,130.4550018310547,2648904
2025-05-23 14:25:00,130.52999877929688,131.0399932861328,130.36000061035156,130.88999938964844,2492341
2025-05-23 14:30:00,131.07000732421875,131.07989501953125,130.42999267578125,130.5500030517578,2092669
2025-05-23 14:35:00,130.96499633789062,131.35000610351562,130.91000366210938,131.07989501953125,2836032
2025-05-23 14:40:00,131.0,131.1750030517578,130.8007049560547,130.9698944091797,2026457
2025-05-23 14:45:00,131.19000244140625,131.3800048828125,130.9149932861328,131.0,2662411
2025-05-23 14:50:00,131.1649932861328,131.3199005126953,131.0,131.1999053955078,2016977
2025-05-23 14:55:00,131.2010955810547,131.36000061035156,131.11000061035156,131.16000366210938,1837725
2025-05-23 15:00:00,131.19000244140625,131.47999572753906,131.1199951171875,131.2100067138672,2347108
2025-05-23 15:05:00,130.7899932861328,131.2100067138672,130.52000427246094,131.19000244140625,2826488
2025-05-23 15:10:00,130.60000610351562,130.97000122070312,130.58999633789062,130.78500366210938,1487598
2025-05-23 15:15:00,130.5800018310547,130.75,130.19000244140625,130.5399932861328,3555195
2025-05-23 15:20:00,131.00990295410156,131.02999877929688,130.57000732421875,130.58999633789062,1783419
2025-05-23 15:25:00,130.97999572753906,131.02000427246094,130.82000732421875,131.0,1429708
2025-05-23 15:30:00,131.19000244140625,131.1999969482422,130.92160034179688,130.9600067138672,1680474
2025-05-23 15:35:00,130.9149932861328,131.2899932861328,130.8300018310547,131.17999267578125,1858712
2025-05-23 15:40:00,131.01499938964844,131.08999633789062,130.83999633789062,130.9199981689453,1214710
2025-05-23 15:45:00,130.96499633789062,131.10499572753906,130.8699951171875,131.02000427246094,1149979
2025-05-23 15:50:00,130.88999938964844,131.00999450683594,130.72999572753906,130.96499633789062,1559997
2025-05-23 15:55:00,130.69500732421875,130.9199981689453,130.6800994873047,130.8800048828125,1197860
2025-05-23 16:00:00,130.74000549316406,131.1251983642578,130.66000366210938,130.69500732421875,2387025
2025-05-23 16:05:00,131.09100341796875,131.22000122070312,130.6300048828125,130.72999572753906,2570864
2025-05-23 16:10:00,131.00010681152344,131.19000244140625,130.89999389648438,131.09320068359375,1025966
2025-05-23 16:15:00,130.9300994873047,131.08999633789062,130.83009338378906,131.0,2611344
2025-05-23 16:20:00,130.99130249023438,131.1699981689453,130.9149932861328,130.94000244140625,1232078
2025-05-23 16:25:00,131.00999450683594,131.19000244140625,130.9600067138672,130.9949951171875,1144292
2025-05-23 16:30:00,130.90499877929688,131.0301055908203,130.75,131.01109313964844,1317944
2025-05-23 16:35:00,131.0500030517578,131.1199951171875,130.89999389648438,130.91000366210938,1097175
2025-05-23 16:40:00,131.03500366210938,131.07130432128906,130.86000061035156,131.05999755859375,993896
2025-05-23 16:45:00,131.15029907226562,131.24000549316406,131.00999450683594,131.0399932861328,1323259
2025-05-23 16:50:00,131.2646026611328,131.2899932861328,131.09010314941406,131.14500427246094,1152274
2025-05-23 16:55:00,131.0518035888672,131.27999877929688,131.00999450683594,131.25999450683594,1107610
2025-05-23 17:00:00,131.39500427246094,131.41000366210938,130.92999267578125,131.05999755859375,1489975
2025-05-23 17:05:00,131.72000122070312,131.74000549316406,131.3000030517578,131.39500427246094,2190906
2025-05-23 17:10:00,131.61500549316406,131.7615966796875,131.47999572753906,131.72000122070312,1778550
2025-05-23 17:15:00,131.7949981689453,131.86000061035156,131.50999450683594,131.61000061035156,1621330
2025-05-23 17:20:00,132.02239990234375,132.0989990234375,131.69000244140625,131.8000030517578,2246283
2025-05-23 17:25:00,131.9499969482422,132.05999755859375,131.82000732421875,132.02999877929688,1234743
2025-05-23 17:30:00,131.7010955810547,131.9550018310547,131.6300048828125,131.94979858398438,1428442
2025-05-23 17:35:00,131.80999755859375,131.91000366210938,131.63499450683594,131.70359802246094,1204604
2025-05-23 17:40:00,131.6199951171875,131.81500244140625,131.4199981689453,131.81500244140625,3199614
2025-05-23 17:45:00,131.739501953125,131.79249572753906,131.55999755859375,131.6300048828125,1089967
2025-05-23 17:50:00,131.9980010986328,132.0,131.72000122070312,131.73500061035156,1454825
